league_key,league_name,club_id,club_name,season,season_start_year,direction,player_name,age,position,other_club_name,other_competition,fee_text,fee_eur,move_type,source_name,source_endpoint,collected_at_utc,confidence_level,notes
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,Antonio Valencia,23.0,Right-Back,Wigan,Premier League,€18.80m,18800000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,Danny Simpson,23.0,Right-Back,Newcastle,Championship,End of loan 19/01/2010,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,Danny Welbeck,19.0,Centre-Forward,Preston,Championship,End of loan 16/03/2010,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,David Gray,21.0,Right-Back,Plymouth,Championship,End of loan 31/12/2009,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,Fraizer Campbell,21.0,Centre-Forward,Tottenham,Premier League,End of loan 12/06/2009,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,Gabriel Obertan,20.0,Right Winger,G. Bordeaux,Ligue 1,€4.00m,4000000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,Mame Diouf,21.0,Centre-Forward,Molde FK,Eliteserien,€4.50m,4500000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,Mame Diouf,22.0,Centre-Forward,Molde FK,Eliteserien,End of loan 31/12/2009,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,Michael Owen,29.0,Centre-Forward,Newcastle,Championship,free transfer,0.0,free_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,Rodrigo Possebon,20.0,Central Midfield,Braga,Liga Portugal,End of loan 31/12/2009,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,Sam Hewson,21.0,Central Midfield,Bury,League Two,End of loan 01/05/2010,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,Scott Moffatt,18.0,Right-Back,Man Utd U18,England,-,0.0,internal_promotion_or_return,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,Scott Moffatt,18.0,Right-Back,Altrincham,National League,End of loan 01/10/2009,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,Tom Cleverley,20.0,Central Midfield,Watford,Championship,End of loan 31/05/2010,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,Tom Heaton,24.0,Goalkeeper,Wycombe,League One,End of loan 31/05/2010,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,Tom Heaton,23.0,Goalkeeper,Rochdale,League Two,End of loan 31/01/2010,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,arrival,Tom Heaton,23.0,Goalkeeper,QPR,Championship,End of loan 08/11/2009,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,Cristiano Ronaldo,24.0,Centre-Forward,Real Madrid,LaLiga,€94.00m,94000000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,Danny Simpson,23.0,Right-Back,Newcastle,Championship,€865k,865000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,Danny Simpson,22.0,Right-Back,Newcastle,Championship,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,Danny Welbeck,19.0,Centre-Forward,Preston,Championship,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,David Gray,21.0,Right-Back,Plymouth,Championship,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,Fraizer Campbell,21.0,Centre-Forward,Sunderland,Premier League,€4.10m,4099999.9999999995,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,Lee Martin,22.0,Attacking Midfield,Ipswich,Championship,€2.25m,2250000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,Mame Diouf,21.0,Centre-Forward,Molde FK,Eliteserien,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,Manucho,26.0,Centre-Forward,Real Valladolid,LaLiga,€2.75m,2750000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,Rodrigo Possebon,20.0,Central Midfield,Braga,Liga Portugal,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,Sam Hewson,21.0,Central Midfield,Bury,League Two,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,Scott Moffatt,18.0,Right-Back,Altrincham,National League,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,Tom Cleverley,20.0,Central Midfield,Watford,Championship,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,Tom Heaton,23.0,Goalkeeper,Wycombe,League One,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,Tom Heaton,23.0,Goalkeeper,Rochdale,League Two,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,Tom Heaton,23.0,Goalkeeper,QPR,Championship,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,2009/10,2009,departure,Zoran Tosic,22.0,Right Winger,1.FC Köln,Bundesliga,Loan fee: €500k,500000.0,loan_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/2009,2026-04-27T18:16:41.825750+00:00,high,
