league_key,league_name,club_id,club_name,season,season_start_year,direction,player_name,age,position,other_club_name,other_competition,fee_text,fee_eur,move_type,source_name,source_endpoint,collected_at_utc,confidence_level,notes
premier_league,Premier League,manchester_city,Manchester City,2023/24,2023,arrival,Claudio Echeverri,18.0,Attacking Midfield,River Plate,Liga Profesional (- 23/24),€18.50m,18500000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2023,2026-04-27T18:15:49.589337+00:00,high,
premier_league,Premier League,manchester_city,Manchester City,2023/24,2023,arrival,Issa Kaboré,23.0,Right-Back,Luton,Premier League,End of loan 31/05/2024,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2023,2026-04-27T18:15:49.589337+00:00,high,
premier_league,Premier League,manchester_city,Manchester City,2023/24,2023,arrival,Issa Kaboré,22.0,Right-Back,Marseille,Ligue 1,End of loan 30/06/2023,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2023,2026-04-27T18:15:49.589337+00:00,high,
premier_league,Premier League,manchester_city,Manchester City,2023/24,2023,arrival,James McAtee,20.0,Attacking Midfield,Man City U21,Premier League 2,-,0.0,internal_promotion_or_return,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2023,2026-04-27T18:15:49.589337+00:00,high,
premier_league,Premier League,manchester_city,Manchester City,2023/24,2023,arrival,James McAtee,21.0,Attacking Midfield,Sheff Utd,Premier League,End of loan 31/05/2024,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2023,2026-04-27T18:15:49.589337+00:00,high,
premier_league,Premier League,manchester_city,Manchester City,2023/24,2023,arrival,James Trafford,20.0,Goalkeeper,Man City U21,Premier League 2,-,0.0,internal_promotion_or_return,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2023,2026-04-27T18:15:49.589337+00:00,high,
premier_league,Premier League,manchester_city,Manchester City,2023/24,2023,arrival,Josh Wilson-Esbrand,21.0,Left-Back,Stade Reims,Ligue 1,End of loan 31/01/2024,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2023,2026-04-27T18:15:49.589337+00:00,high,
premier_league,Premier League,manchester_city,Manchester City,2023/24,2023,arrival,Josko Gvardiol,21.0,Centre-Back,Leipzig,Bundesliga,€90.00m,90000000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2023,2026-04-27T18:15:49.589337+00:00,high,
premier_league,Premier League,manchester_city,Manchester City,2023/24,2023,arrival,João Cancelo,29.0,Right-Back,Bayern Munich,Bundesliga,End of loan 30/06/2023,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2023,2026-04-27T18:15:49.589337+00:00,high,
premier_league,Premier League,manchester_city,Manchester City,2023/24,2023,arrival,Jérémy Doku,21.0,Left Winger,Stade Rennais,Ligue 1,€60.00m,60000000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2023,2026-04-27T18:15:49.589337+00:00,high,
