league_key,league_name,club_id,club_name,season,season_start_year,direction,player_name,age,position,other_club_name,other_competition,fee_text,fee_eur,move_type,source_name,source_endpoint,collected_at_utc,confidence_level,notes
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,arrival,Alton Thelwell,20.0,Centre-Back,IFK Hässleholm,Sweden,End of loan 01/11/2000,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,arrival,Andy Booth,27.0,Centre-Forward,Sheff Wed,First Division,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,arrival,Ben Thatcher,24.0,Left-Back,Wimbledon FC,First Division,€7.54m,7540000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,arrival,Ciaran Toner,19.0,Central Midfield,Tottenham U21,England,-,0.0,internal_promotion_or_return,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,arrival,Johnnie Jackson,17.0,Central Midfield,Spurs U18,England,-,0.0,internal_promotion_or_return,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,arrival,Sergiy Rebrov,26.0,Second Striker,Dynamo Kyiv,Premier Liga,€18.00m,18000000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,arrival,Steven Ferguson,18.0,Centre-Forward,East Fife,Scotland,€200k,200000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,arrival,Teddy Sheringham,35.0,Centre-Forward,Man Utd,Premier League,free transfer,0.0,free_transfer,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,departure,Allan Nielsen,29.0,Central Midfield,Watford,First Division,free transfer,0.0,free_transfer,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,departure,Alton Thelwell,19.0,Centre-Back,IFK Hässleholm,Sweden,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,departure,Andy Booth,27.0,Centre-Forward,Sheff Wed,First Division,End of loan 05/03/2001,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,departure,David Ginola,33.0,Left Winger,Aston Villa,Premier League,?,,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,departure,David Lee,20.0,Midfielder,Southend United,England,free transfer,0.0,free_transfer,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,departure,Espen Baardsen,22.0,Goalkeeper,Watford,First Division,€2.00m,2000000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,departure,John Scales,34.0,Centre-Back,Ipswich,Premier League,free transfer,0.0,free_transfer,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,departure,José Dominguez,26.0,Left Winger,1.FC K'lautern,Bundesliga,€320k,320000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,departure,Mark Gower,22.0,Central Midfield,Barnet,England,€50k,50000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,departure,Peter Crouch,19.0,Centre-Forward,QPR,First Division,€85k,85000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,departure,Ramon Vega,30.0,Centre-Back,Watford,First Division,?,,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
premier_league,Premier League,tottenham_hotspur,Tottenham Hotspur,2000/01,2000,departure,Ruel Fox,32.0,Central Midfield,West Brom,First Division,?,,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/tottenham-hotspur/transfers/verein/148/saison_id/2000,2026-04-27T18:20:25.592194+00:00,high,
